17/08/2021 12:05:45 3.40  102.52 46.29 100.00 inf

17/08/2021 12:05:49 2.58  102.43 46.26 100.00 inf

17/08/2021 12:05:53 3.40  102.38 46.29 100.05 inf

17/08/2021 12:05:57 3.47  102.47 46.26 100.05 inf

17/08/2021 12:06:01 3.13  102.34 46.29 100.00 inf

17/08/2021 12:06:05 2.90  102.34 46.29 100.00 inf

17/08/2021 12:06:09 3.40  102.34 46.29 100.00 inf

17/08/2021 12:06:13 3.40  102.43 46.29 99.95 inf

17/08/2021 12:06:17 2.43  102.38 46.23 100.00 inf

17/08/2021 12:06:21 3.41  102.34 46.32 100.00 inf

17/08/2021 12:06:26 3.41  102.47 46.29 100.00 inf

17/08/2021 12:06:30 2.63  102.29 46.41 100.00 inf

17/08/2021 12:06:34 3.40  102.38 46.32 100.05 inf

17/08/2021 12:06:38 3.40  102.34 46.38 100.00 inf

17/08/2021 12:06:42 2.68  102.34 46.45 100.00 inf

17/08/2021 12:06:46 3.38  102.43 46.45 100.00 inf

17/08/2021 12:06:50 3.40  102.34 46.45 100.00 inf

17/08/2021 12:06:54 2.78  102.43 46.57 100.00 inf

17/08/2021 12:06:58 3.40  102.38 46.60 100.05 inf

17/08/2021 12:07:02 3.39  102.29 46.57 100.00 inf

17/08/2021 12:07:06 2.93  102.52 46.57 100.00 inf

17/08/2021 12:07:10 3.39  102.38 46.57 100.00 inf

17/08/2021 12:07:14 3.40  102.29 46.60 100.00 inf

17/08/2021 12:07:18 2.93  102.34 46.48 100.00 inf

17/08/2021 12:07:22 3.36  102.38 46.67 100.05 inf

17/08/2021 12:07:26 3.41  102.29 46.60 100.00 inf

17/08/2021 12:07:30 2.99  102.38 46.57 100.00 inf

17/08/2021 12:07:34 3.28  102.34 46.64 100.00 inf

17/08/2021 12:07:38 3.39  102.34 46.67 100.00 inf

17/08/2021 12:07:43 2.93  102.34 46.64 100.00 inf

17/08/2021 12:07:47 3.33  102.34 46.67 100.00 inf

17/08/2021 12:07:51 3.40  102.29 46.70 100.00 inf

17/08/2021 12:07:55 2.95  102.38 46.79 100.00 inf

17/08/2021 12:07:59 3.31  102.34 46.79 100.00 inf

17/08/2021 12:08:03 3.40  102.34 46.86 100.00 inf

17/08/2021 12:08:07 3.35  102.29 46.82 100.00 inf

17/08/2021 12:08:11 3.03  102.38 46.86 100.00 inf

17/08/2021 12:08:15 3.41  102.38 46.92 99.95 inf

17/08/2021 12:08:19 3.39  102.34 46.89 100.00 inf

17/08/2021 12:08:23 2.97  102.34 46.89 100.00 inf

17/08/2021 12:08:27 3.39  102.34 46.92 100.00 inf

17/08/2021 12:08:31 3.40  102.47 46.92 100.05 inf

17/08/2021 12:08:35 2.85  102.38 46.92 100.00 inf

17/08/2021 12:08:39 3.38  102.34 46.95 100.00 inf

17/08/2021 12:08:43 3.39  102.34 46.92 100.00 inf

17/08/2021 12:08:47 2.24  102.29 46.95 100.00 inf

17/08/2021 12:08:51 3.39  102.38 46.95 100.00 inf

17/08/2021 12:08:56 3.39  102.29 46.98 100.00 inf

17/08/2021 12:09:00 2.44  102.29 47.01 100.00 inf

17/08/2021 12:09:04 3.39  102.38 47.11 100.00 inf

17/08/2021 12:09:08 3.42  102.38 47.11 100.00 inf

17/08/2021 12:09:12 3.44  102.34 47.20 100.05 inf

17/08/2021 12:09:16 2.80  102.29 47.11 100.00 inf

17/08/2021 12:09:20 3.40  102.34 47.27 100.00 inf

17/08/2021 12:09:24 3.40  102.34 47.24 100.00 inf

17/08/2021 12:09:28 2.41  102.43 47.20 100.05 inf

17/08/2021 12:09:32 3.29  102.29 47.24 100.00 inf

17/08/2021 12:09:36 3.40  102.34 47.24 100.00 inf

17/08/2021 12:09:40 3.40  102.29 47.30 100.00 inf

17/08/2021 12:09:44 2.31  102.38 47.24 100.00 inf

17/08/2021 12:09:48 3.40  102.34 47.30 100.00 inf

17/08/2021 12:09:52 3.40  102.29 47.24 100.00 inf

17/08/2021 12:09:56 3.39  102.29 47.24 100.00 inf

17/08/2021 12:10:00 2.24  102.47 47.27 100.00 inf

17/08/2021 12:10:04 3.40  102.43 47.27 100.00 inf

17/08/2021 12:10:08 3.40  102.34 47.30 100.00 inf

17/08/2021 12:10:13 3.40  102.29 47.39 100.00 inf

17/08/2021 12:10:17 2.61  102.34 47.43 100.00 inf

17/08/2021 12:10:21 3.07  102.34 47.46 100.00 inf

17/08/2021 12:10:25 3.39  102.29 47.49 100.00 inf

17/08/2021 12:10:29 3.40  102.34 47.55 100.00 inf

17/08/2021 12:10:33 2.66  102.43 47.49 100.00 inf

17/08/2021 12:10:37 3.13  102.34 47.55 100.00 inf

17/08/2021 12:10:41 3.39  102.34 47.55 100.00 inf

17/08/2021 12:10:45 3.39  102.34 47.55 100.00 inf

17/08/2021 12:10:49 2.99  102.38 47.55 100.00 inf

17/08/2021 12:10:53 2.50  102.34 47.55 100.00 inf

17/08/2021 12:10:57 3.39  102.43 47.55 100.00 inf

17/08/2021 12:11:01 3.40  102.29 47.59 100.00 inf

17/08/2021 12:11:05 3.40  102.29 47.55 100.00 inf

17/08/2021 12:11:09 2.39  102.43 47.55 100.00 inf

17/08/2021 12:11:13 3.39  102.29 47.59 100.00 inf

17/08/2021 12:11:17 3.43  102.34 47.65 100.00 inf

17/08/2021 12:11:21 3.39  102.38 47.71 100.00 inf

17/08/2021 12:11:26 2.27  102.43 47.81 100.00 inf

17/08/2021 12:11:30 3.39  102.38 47.81 100.00 inf

17/08/2021 12:11:34 3.43  102.29 47.84 100.00 inf

17/08/2021 12:11:38 3.42  102.38 47.84 100.00 inf

17/08/2021 12:11:42 2.44  102.34 47.87 100.00 inf

17/08/2021 12:11:46 3.41  102.29 47.87 100.00 inf

17/08/2021 12:11:50 3.38  102.34 47.84 100.00 inf

17/08/2021 12:11:54 2.40  102.29 47.87 100.00 inf

17/08/2021 12:11:58 3.39  102.43 47.90 100.05 inf

17/08/2021 12:12:02 3.39  102.38 47.87 100.00 inf

17/08/2021 12:12:06 2.95  102.34 47.87 100.00 inf

17/08/2021 12:12:10 3.04  102.34 47.87 100.00 inf

17/08/2021 12:12:14 3.38  102.34 47.87 100.00 inf

17/08/2021 12:12:18 3.41  102.29 47.90 100.00 inf

17/08/2021 12:12:22 2.30  102.34 47.97 100.00 inf

17/08/2021 12:12:26 3.37  102.34 47.84 100.00 inf

17/08/2021 12:12:30 3.39  102.29 48.06 100.05 inf

17/08/2021 12:12:34 2.35  102.29 48.09 100.00 inf

17/08/2021 12:12:38 3.41  102.43 48.13 100.00 inf

17/08/2021 12:12:43 3.43  102.38 48.16 100.00 inf

17/08/2021 12:12:47 2.93  102.29 48.09 99.95 inf

17/08/2021 12:12:51 3.07  102.38 48.19 100.00 inf

17/08/2021 12:12:55 3.39  102.38 48.16 100.00 inf

17/08/2021 12:12:59 3.38  102.34 48.19 100.00 inf

17/08/2021 12:13:03 2.61  102.38 48.19 100.00 inf

17/08/2021 12:13:07 3.13  102.29 48.16 100.00 inf

17/08/2021 12:13:11 3.40  102.29 48.19 100.00 inf

17/08/2021 12:13:15 3.41  102.38 48.19 100.00 inf

17/08/2021 12:13:19 2.41  102.29 48.19 100.00 inf

17/08/2021 12:13:23 3.32  102.29 48.19 100.00 inf

17/08/2021 12:13:27 3.38  102.34 48.19 100.00 inf

17/08/2021 12:13:31 3.39  102.38 48.22 100.00 inf

17/08/2021 12:13:35 2.86  102.43 48.32 100.00 inf

17/08/2021 12:13:39 2.61  102.47 48.32 100.00 inf

17/08/2021 12:13:43 3.38  102.38 48.22 100.00 inf

17/08/2021 12:13:47 3.40  102.38 48.48 100.00 inf

17/08/2021 12:13:51 3.39  102.34 48.35 100.00 inf

17/08/2021 12:13:56 2.27  102.34 48.48 100.00 inf

17/08/2021 12:14:00 3.40  102.34 48.48 100.00 inf

17/08/2021 12:14:04 3.40  102.38 48.41 100.00 inf

17/08/2021 12:14:08 3.42  102.29 48.48 100.00 inf

17/08/2021 12:14:12 2.28  102.38 48.45 100.00 inf

17/08/2021 12:14:16 3.32  102.34 48.45 100.00 inf

17/08/2021 12:14:20 3.39  102.29 48.51 100.00 inf

17/08/2021 12:14:24 3.39  102.29 48.51 100.00 inf

17/08/2021 12:14:28 2.96  102.38 48.51 100.00 inf

17/08/2021 12:14:32 2.71  102.38 48.57 100.00 inf

17/08/2021 12:14:36 3.38  102.29 48.54 100.00 inf

17/08/2021 12:14:40 3.40  102.34 48.54 100.05 inf

17/08/2021 12:14:44 3.38  102.38 48.51 100.00 inf

17/08/2021 12:14:48 2.25  102.47 48.54 100.00 inf

17/08/2021 12:14:52 3.36  102.34 48.54 100.00 inf

17/08/2021 12:14:56 3.39  102.29 48.57 100.00 inf

17/08/2021 12:15:00 3.39  102.38 48.73 100.00 inf

17/08/2021 12:15:04 3.38  102.34 48.70 100.00 inf

17/08/2021 12:15:08 2.44  102.38 48.70 100.00 inf

17/08/2021 12:15:13 2.93  102.34 48.80 100.00 inf

17/08/2021 12:15:17 3.41  102.34 48.83 100.00 inf

17/08/2021 12:15:21 3.40  102.29 48.73 100.00 inf

17/08/2021 12:15:25 3.39  102.34 48.83 100.00 inf

17/08/2021 12:15:29 3.37  102.34 48.80 100.00 inf

17/08/2021 12:15:33 2.29  102.34 48.83 100.00 inf

17/08/2021 12:15:37 2.98  102.34 48.83 100.00 inf

17/08/2021 12:15:41 3.40  102.38 48.80 100.00 inf

17/08/2021 12:15:45 3.38  102.43 48.83 100.00 inf

17/08/2021 12:15:49 3.38  102.29 48.83 100.00 inf

17/08/2021 12:15:53 3.37  102.34 48.83 100.00 inf

17/08/2021 12:15:57 2.25  102.43 48.83 99.95 inf

17/08/2021 12:16:01 3.31  102.29 48.89 100.00 inf

17/08/2021 12:16:05 3.39  102.43 48.83 100.00 inf

17/08/2021 12:16:09 3.39  102.38 48.83 100.00 inf

17/08/2021 12:16:13 3.39  102.34 48.96 100.00 inf

17/08/2021 12:16:17 2.61  102.29 49.02 100.00 inf

17/08/2021 12:16:21 2.60  102.29 49.06 100.00 inf

17/08/2021 12:16:26 3.39  102.34 49.02 100.05 inf

17/08/2021 12:16:30 3.39  102.29 49.09 100.00 inf

17/08/2021 12:16:34 3.40  102.43 49.12 100.00 inf

17/08/2021 12:16:38 3.04  102.38 49.06 100.00 inf

17/08/2021 12:16:42 2.48  102.47 49.15 100.00 inf

17/08/2021 12:16:46 3.38  102.38 49.12 100.00 inf

17/08/2021 12:16:50 3.38  102.43 49.12 100.00 inf

17/08/2021 12:16:54 3.39  102.34 49.15 100.00 inf

17/08/2021 12:16:58 3.38  102.43 49.15 100.00 inf

17/08/2021 12:17:02 2.27  102.47 49.18 100.00 inf

17/08/2021 12:17:06 3.38  102.38 49.18 100.00 inf

17/08/2021 12:17:10 3.38  102.43 49.18 100.00 inf

17/08/2021 12:17:14 3.39  102.57 49.22 100.05 inf

17/08/2021 12:17:18 2.63  102.34 49.15 100.00 inf

17/08/2021 12:17:22 2.85  102.34 49.22 100.00 inf

17/08/2021 12:17:26 3.39  102.34 49.31 100.00 inf

17/08/2021 12:17:30 3.32  102.43 49.25 100.00 inf

17/08/2021 12:17:34 3.38  102.38 49.22 100.00 inf

17/08/2021 12:17:38 2.91  102.47 49.25 100.00 inf

17/08/2021 12:17:43 2.53  102.34 49.47 100.00 inf

17/08/2021 12:17:47 3.39  102.34 49.28 100.00 inf

17/08/2021 12:17:51 3.39  102.43 49.41 100.00 inf

17/08/2021 12:17:55 3.39  102.47 49.47 100.00 inf

17/08/2021 12:17:59 3.38  102.29 49.44 100.00 inf

17/08/2021 12:18:03 2.29  102.47 49.44 100.00 inf

17/08/2021 12:18:07 3.13  102.43 49.47 100.00 inf

17/08/2021 12:18:11 3.37  102.34 49.44 100.00 inf

17/08/2021 12:18:15 3.37  102.34 49.47 100.00 inf

17/08/2021 12:18:19 3.39  102.43 49.51 100.00 inf

17/08/2021 12:18:23 2.60  102.38 49.47 99.95 inf

17/08/2021 12:18:27 2.78  102.34 49.44 100.00 inf

17/08/2021 12:18:31 3.39  102.43 49.54 100.00 inf

17/08/2021 12:18:35 3.38  102.43 49.47 100.00 inf

17/08/2021 12:18:39 3.37  102.47 49.54 100.00 inf

17/08/2021 12:18:43 2.39  102.38 49.64 99.95 inf

17/08/2021 12:18:47 3.40  102.47 49.57 100.00 inf

17/08/2021 12:18:51 3.38  102.34 49.57 100.00 inf

17/08/2021 12:18:56 3.38  102.43 49.64 100.00 inf

17/08/2021 12:19:00 2.28  102.29 49.67 100.00 inf

17/08/2021 12:19:04 3.32  102.38 49.73 100.00 inf

17/08/2021 12:19:08 3.40  102.43 49.76 100.00 inf

17/08/2021 12:19:12 3.39  102.43 49.80 100.00 inf

17/08/2021 12:19:16 2.60  102.38 49.76 100.00 inf

17/08/2021 12:19:20 3.13  102.34 49.80 100.00 inf

17/08/2021 12:19:24 3.41  102.43 49.80 100.00 inf

17/08/2021 12:19:28 3.40  102.34 49.80 100.00 inf

17/08/2021 12:19:32 2.32  102.47 49.80 100.00 inf

17/08/2021 12:19:36 3.29  102.43 49.80 100.00 inf

17/08/2021 12:19:40 3.37  102.38 49.80 100.00 inf

17/08/2021 12:19:44 3.37  102.34 49.83 100.00 inf

17/08/2021 12:19:48 2.77  102.34 49.80 100.00 inf

17/08/2021 12:19:52 2.90  102.38 49.80 100.00 inf

17/08/2021 12:19:56 3.39  102.38 49.80 100.00 inf

17/08/2021 12:20:00 3.37  102.43 49.86 100.00 inf

17/08/2021 12:20:04 2.93  102.47 49.89 100.00 inf

17/08/2021 12:20:08 2.75  102.43 49.89 100.00 inf

17/08/2021 12:20:13 3.36  102.38 49.93 100.00 inf

17/08/2021 12:20:17 3.38  102.29 50.02 100.00 inf

17/08/2021 12:20:21 3.38  102.47 50.02 100.00 inf

17/08/2021 12:20:25 2.79  102.34 50.12 100.00 inf

17/08/2021 12:20:29 2.58  102.38 50.12 100.00 inf

17/08/2021 12:20:33 3.39  102.43 50.09 100.00 inf

17/08/2021 12:20:37 3.39  102.52 50.06 100.00 inf

17/08/2021 12:20:41 2.43  102.38 50.12 100.00 inf

17/08/2021 12:20:45 3.39  102.47 50.12 100.00 inf

17/08/2021 12:20:49 3.38  102.43 50.15 100.00 inf

17/08/2021 12:20:53 2.95  102.43 50.12 100.00 inf

17/08/2021 12:20:57 3.15  102.43 50.09 100.00 inf

17/08/2021 12:21:01 3.38  102.43 50.12 100.00 inf

17/08/2021 12:21:05 3.39  102.43 50.12 100.00 inf

17/08/2021 12:21:09 2.23  102.38 50.12 100.00 inf

17/08/2021 12:21:13 3.37  102.34 50.12 100.00 inf

17/08/2021 12:21:17 3.38  102.34 50.12 100.00 inf

17/08/2021 12:21:21 2.37  102.47 50.18 100.00 inf

17/08/2021 12:21:26 3.39  102.52 50.22 100.05 inf

17/08/2021 12:21:30 3.38  102.38 50.35 100.00 inf

17/08/2021 12:21:34 3.14  102.52 50.25 100.00 inf

17/08/2021 12:21:38 2.79  102.47 50.41 100.00 inf

17/08/2021 12:21:42 3.37  102.43 50.35 100.05 inf

17/08/2021 12:21:46 3.38  102.47 50.41 100.00 inf

17/08/2021 12:21:50 2.94  102.38 50.41 100.00 inf

17/08/2021 12:21:54 2.71  102.43 50.44 100.00 inf

17/08/2021 12:21:58 3.41  102.38 50.44 100.00 inf

17/08/2021 12:22:02 3.38  102.43 50.48 100.00 inf

17/08/2021 12:22:06 2.99  102.52 50.41 100.00 inf

17/08/2021 12:22:10 2.87  102.47 50.44 100.00 inf

17/08/2021 12:22:14 3.39  102.57 50.44 100.00 inf

17/08/2021 12:22:18 3.40  102.34 50.44 100.00 inf

17/08/2021 12:22:22 2.27  102.47 50.44 100.00 inf

17/08/2021 12:22:26 3.39  102.57 50.48 100.00 inf

17/08/2021 12:22:30 3.38  102.38 50.48 100.00 inf

17/08/2021 12:22:34 2.72  102.38 50.51 100.00 inf

17/08/2021 12:22:39 3.28  102.43 50.51 100.00 inf

17/08/2021 12:22:43 3.37  102.43 50.51 100.00 inf

17/08/2021 12:22:47 3.37  102.52 50.54 100.00 inf

17/08/2021 12:22:51 2.69  102.52 50.67 100.00 inf

17/08/2021 12:22:55 3.38  102.57 50.64 100.00 inf

17/08/2021 12:22:59 3.38  102.43 50.64 100.00 inf

17/08/2021 12:23:03 2.23  102.66 50.70 100.00 inf

17/08/2021 12:23:07 3.37  102.47 50.70 100.00 inf

17/08/2021 12:23:11 3.38  102.52 50.70 100.05 inf

17/08/2021 12:23:15 2.29  102.52 50.77 100.00 inf

17/08/2021 12:23:19 3.37  102.52 50.74 100.00 inf

17/08/2021 12:23:23 3.40  102.47 50.77 100.00 inf

17/08/2021 12:23:27 2.38  102.57 50.70 100.00 inf

17/08/2021 12:23:31 3.38  102.66 50.77 100.00 inf

17/08/2021 12:23:35 3.38  102.52 50.77 100.00 inf

17/08/2021 12:23:39 2.58  102.52 50.77 100.00 inf

17/08/2021 12:23:43 3.39  102.52 50.74 100.00 inf

17/08/2021 12:23:47 3.35  102.57 50.77 100.00 inf

17/08/2021 12:23:51 2.92  102.66 50.80 100.05 inf

17/08/2021 12:23:56 3.33  102.61 50.77 100.00 inf

17/08/2021 12:24:00 3.38  102.47 50.77 100.00 inf

17/08/2021 12:24:04 2.94  102.52 50.77 100.00 inf

17/08/2021 12:24:08 3.30  102.61 50.80 100.00 inf

17/08/2021 12:24:12 3.39  102.52 50.80 100.09 inf

17/08/2021 12:24:16 2.92  102.57 50.93 100.00 inf

17/08/2021 12:24:20 3.24  102.66 50.93 100.05 inf

17/08/2021 12:24:24 3.37  102.61 50.93 100.00 inf

17/08/2021 12:24:28 3.02  102.57 51.06 100.00 inf

17/08/2021 12:24:32 3.26  102.70 51.03 100.00 inf

17/08/2021 12:24:36 3.35  102.52 51.06 100.00 inf

17/08/2021 12:24:40 3.28  102.57 51.10 100.00 inf

17/08/2021 12:24:44 3.16  102.61 51.10 100.05 inf

17/08/2021 12:24:48 3.38  102.47 51.06 100.05 inf

17/08/2021 12:24:52 3.32  102.57 51.13 100.00 inf

17/08/2021 12:24:56 2.99  102.47 51.06 100.00 inf

17/08/2021 12:25:00 3.38  102.52 51.10 100.05 inf

17/08/2021 12:25:04 3.35  102.66 51.13 100.00 inf

17/08/2021 12:25:09 3.04  102.57 51.10 100.00 inf

17/08/2021 12:25:13 3.37  102.61 51.10 100.05 inf

17/08/2021 12:25:17 3.37  102.70 51.13 100.00 inf

17/08/2021 12:25:21 3.00  102.66 51.10 100.00 inf

17/08/2021 12:25:25 3.36  102.66 51.10 100.05 inf

17/08/2021 12:25:29 3.37  102.61 51.10 100.00 inf

17/08/2021 12:25:33 2.42  102.66 51.10 100.05 inf

17/08/2021 12:25:37 3.36  102.61 51.16 100.09 inf

17/08/2021 12:25:41 3.38  102.70 51.10 100.00 inf

17/08/2021 12:25:45 2.95  102.57 51.16 100.00 inf

17/08/2021 12:25:49 2.78  102.66 51.19 100.00 inf

17/08/2021 12:25:53 3.43  102.75 51.13 100.00 inf

17/08/2021 12:25:57 3.37  102.66 51.26 100.09 inf

17/08/2021 12:26:01 2.56  102.70 51.23 100.05 inf

17/08/2021 12:26:05 3.10  102.66 51.23 100.05 inf

17/08/2021 12:26:09 3.37  102.61 51.32 100.09 inf

17/08/2021 12:26:13 3.40  102.61 51.32 100.00 inf

17/08/2021 12:26:17 2.62  102.75 51.32 100.05 inf

17/08/2021 12:26:21 2.80  102.70 51.32 100.00 inf

17/08/2021 12:26:26 3.38  102.61 51.36 100.05 inf

17/08/2021 12:26:30 3.36  102.70 51.39 100.09 inf

17/08/2021 12:26:34 3.37  102.70 51.39 100.00 inf

17/08/2021 12:26:38 2.42  102.75 51.42 100.00 inf

17/08/2021 12:26:42 3.02  102.66 51.42 100.00 inf

17/08/2021 12:26:46 3.37  102.75 51.42 100.05 inf

17/08/2021 12:26:50 3.39  102.66 51.42 100.05 inf

17/08/2021 12:26:54 3.38  102.66 51.36 100.09 inf

17/08/2021 12:26:58 2.54  102.66 51.42 100.05 inf

17/08/2021 12:27:02 2.71  102.66 51.42 100.05 inf

17/08/2021 12:27:06 3.37  102.66 51.42 100.05 inf

17/08/2021 12:27:10 3.35  102.66 51.42 100.18 inf

17/08/2021 12:27:14 3.38  102.66 51.42 100.05 inf

17/08/2021 12:27:18 3.33  102.61 51.45 100.09 inf

17/08/2021 12:27:22 2.20  102.61 51.55 100.09 inf

17/08/2021 12:27:26 3.35  102.66 51.52 100.05 inf

17/08/2021 12:27:30 3.39  102.66 51.52 100.09 inf

17/08/2021 12:27:34 3.38  102.61 51.52 100.05 inf

17/08/2021 12:27:39 3.39  102.75 51.59 100.18 inf

17/08/2021 12:27:43 2.39  102.61 51.68 100.14 inf

17/08/2021 12:27:47 2.88  102.70 51.68 100.05 inf

17/08/2021 12:27:51 3.37  102.52 51.65 100.05 inf

17/08/2021 12:27:55 3.37  102.61 51.72 100.09 inf

17/08/2021 12:27:59 3.35  102.70 51.72 100.14 inf

17/08/2021 12:28:03 3.05  102.70 51.72 100.00 inf

17/08/2021 12:28:07 2.24  102.66 51.75 100.09 inf

17/08/2021 12:28:11 3.31  102.66 51.72 100.14 inf

17/08/2021 12:28:15 3.38  102.70 51.75 100.00 inf

17/08/2021 12:28:19 3.38  102.70 51.75 100.05 inf

17/08/2021 12:28:23 3.38  102.66 51.72 100.09 inf

17/08/2021 12:28:27 3.43  102.66 51.78 100.09 inf

17/08/2021 12:28:31 2.23  102.66 51.75 100.23 inf

17/08/2021 12:28:35 3.29  102.75 51.75 100.14 inf

17/08/2021 12:28:39 3.38  102.57 51.78 100.14 inf

17/08/2021 12:28:43 3.39  102.61 51.75 100.23 inf

17/08/2021 12:28:47 3.35  102.61 51.75 100.09 inf

17/08/2021 12:28:51 2.25  102.75 51.81 100.09 inf

17/08/2021 12:28:56 3.37  102.70 51.85 100.05 inf

17/08/2021 12:29:00 3.40  102.66 51.81 100.09 inf

17/08/2021 12:29:04 3.37  102.61 51.85 100.18 inf

17/08/2021 12:29:08 3.37  102.70 51.91 100.09 inf

17/08/2021 12:29:12 2.27  102.70 51.98 100.18 inf

17/08/2021 12:29:16 3.03  102.61 51.91 100.18 inf

17/08/2021 12:29:20 3.38  102.66 51.98 100.18 inf

17/08/2021 12:29:24 3.37  102.61 52.08 100.23 inf

17/08/2021 12:29:28 3.36  102.70 52.04 100.09 inf

17/08/2021 12:29:32 2.95  102.66 52.01 100.23 inf

17/08/2021 12:29:36 2.32  102.66 52.08 100.23 inf

17/08/2021 12:29:40 3.37  102.70 52.04 100.23 inf

17/08/2021 12:29:44 3.37  102.70 52.01 100.27 inf

17/08/2021 12:29:48 3.41  102.61 52.04 100.23 inf

17/08/2021 12:29:52 3.37  102.70 52.08 100.23 inf

17/08/2021 12:29:56 2.27  102.66 52.08 100.23 inf

17/08/2021 12:30:00 3.37  102.70 52.11 100.18 inf

17/08/2021 12:30:04 3.37  102.75 52.08 100.23 inf

17/08/2021 12:30:09 3.39  102.61 52.14 100.27 inf

17/08/2021 12:30:13 3.36  102.75 52.08 100.23 inf

17/08/2021 12:30:17 2.20  102.57 52.14 100.05 inf

17/08/2021 12:30:21 3.37  102.66 52.11 100.18 inf

17/08/2021 12:30:25 3.39  102.70 52.11 100.27 inf

17/08/2021 12:30:29 3.39  102.70 52.14 100.18 inf

17/08/2021 12:30:33 3.37  102.75 52.31 100.36 inf

17/08/2021 12:30:37 2.26  102.70 52.37 100.32 inf

17/08/2021 12:30:41 3.36  102.75 52.34 100.27 inf

17/08/2021 12:30:45 3.37  102.70 52.37 100.32 inf

17/08/2021 12:30:49 3.37  102.61 52.31 100.23 inf

17/08/2021 12:30:53 3.08  102.70 52.34 100.32 inf

17/08/2021 12:30:57 2.38  102.66 52.41 100.41 inf

17/08/2021 12:31:01 3.37  102.66 52.41 100.36 inf

17/08/2021 12:31:05 3.37  102.66 52.41 100.36 inf

17/08/2021 12:31:09 3.38  102.70 52.41 100.36 inf

17/08/2021 12:31:13 2.31  102.70 52.41 100.41 inf

17/08/2021 12:31:17 3.32  102.75 52.44 100.32 inf

17/08/2021 12:31:22 3.40  102.75 52.41 100.32 inf

17/08/2021 12:31:26 3.36  102.66 52.41 100.36 inf

17/08/2021 12:31:30 2.58  102.75 52.41 100.46 inf

17/08/2021 12:31:34 2.85  102.75 52.47 100.46 inf

17/08/2021 12:31:38 3.35  102.70 52.44 100.32 inf

17/08/2021 12:31:42 3.37  102.75 52.41 100.36 inf

17/08/2021 12:31:46 3.37  102.70 52.51 100.46 inf

17/08/2021 12:31:50 3.37  102.75 52.47 100.41 inf

17/08/2021 12:31:54 2.24  102.75 52.57 100.36 inf

17/08/2021 12:31:58 3.30  102.70 52.64 100.46 inf

17/08/2021 12:32:02 3.37  102.75 52.60 100.46 inf

17/08/2021 12:32:06 3.39  102.70 52.67 100.36 inf

17/08/2021 12:32:10 3.37  102.61 52.67 100.46 inf

17/08/2021 12:32:14 2.30  102.75 52.74 100.46 inf

17/08/2021 12:32:18 3.24  102.66 52.67 100.36 inf

17/08/2021 12:32:22 3.38  102.66 52.74 100.36 inf

17/08/2021 12:32:26 3.37  102.75 52.74 100.41 inf

17/08/2021 12:32:30 3.37  102.75 52.74 100.41 inf

17/08/2021 12:32:34 2.24  102.70 52.74 100.41 inf

17/08/2021 12:32:39 3.38  102.70 52.77 100.32 inf

17/08/2021 12:32:43 3.37  102.75 52.74 100.46 inf

17/08/2021 12:32:47 3.38  102.70 52.74 100.41 inf

17/08/2021 12:32:51 2.93  102.75 52.74 100.41 inf

17/08/2021 12:32:55 2.72  102.75 52.74 100.46 inf

17/08/2021 12:32:59 3.41  102.75 52.77 100.46 inf

17/08/2021 12:33:03 3.36  102.70 52.80 100.46 inf

17/08/2021 12:33:07 2.93  102.75 52.90 100.36 inf

17/08/2021 12:33:11 2.67  102.66 53.00 100.46 inf

17/08/2021 12:33:15 3.36  102.80 52.93 100.41 inf

17/08/2021 12:33:19 3.39  102.75 53.00 100.36 inf

17/08/2021 12:33:23 3.13  102.70 53.03 100.46 inf

17/08/2021 12:33:27 2.77  102.70 53.07 100.36 inf

17/08/2021 12:33:31 3.38  102.75 53.07 100.36 inf

17/08/2021 12:33:35 3.36  102.70 53.03 100.46 inf

17/08/2021 12:33:39 2.58  102.66 53.03 100.41 inf

17/08/2021 12:33:43 3.16  102.75 53.07 100.46 inf

17/08/2021 12:33:47 3.36  102.75 53.07 100.46 inf

17/08/2021 12:33:52 3.37  102.75 53.10 100.46 inf

17/08/2021 12:33:56 2.63  102.75 53.10 100.46 inf

17/08/2021 12:34:00 2.98  102.75 53.07 100.46 inf

17/08/2021 12:34:04 3.40  102.75 53.10 100.46 inf

17/08/2021 12:34:08 3.36  102.75 53.10 100.46 inf

17/08/2021 12:34:12 2.92  102.75 53.10 100.41 inf

17/08/2021 12:34:16 2.72  102.75 53.10 100.46 inf

17/08/2021 12:34:20 3.37  102.75 53.17 100.46 inf

